Column,key,scientificName,decimalLatitude,decimalLongitude
128485,2455466571,Scarus guacamaia,25.27685,-80.226167
128486,2455479911,Scarus guacamaia,25.149483,-80.263
128487,2455480418,Scarus guacamaia,25.17115,-80.258533
128488,2455480979,Scarus guacamaia,25.125617,-80.299
128489,2455481070,Scarus guacamaia,25.149333,-80.263117
128490,2455481395,Scarus guacamaia,25.125617,-80.299
128491,2455481490,Scarus guacamaia,25.125783,-80.298767
128492,2455481988,Scarus guacamaia,25.125783,-80.298767
128493,2455482088,Scarus guacamaia,25.105567,-80.306867
128494,2455482134,Scarus guacamaia,25.105283,-80.307183
128495,2455484654,Scarus guacamaia,25.171083,-80.258767
128496,2455485951,Scarus guacamaia,25.3029,-80.214233
128497,2455486203,Scarus guacamaia,25.30285,-80.214717
128498,2455496155,Scarus guacamaia,25.178783,-80.265033
128499,2455496600,Scarus guacamaia,25.178783,-80.265033
128500,2455497390,Scarus guacamaia,25.18225,-80.264267
128501,2455497757,Scarus guacamaia,25.178533,-80.26535
128502,2455498392,Scarus guacamaia,25.178783,-80.265033
128503,2455498522,Scarus guacamaia,25.178783,-80.265033
128504,2455498547,Scarus guacamaia,25.178783,-80.265033
128505,2455499677,Scarus guacamaia,25.260467,-80.218117
128506,2455499923,Scarus guacamaia,25.260833,-80.218183
128507,2455500196,Scarus guacamaia,25.18285,-80.2645
128508,2455500442,Scarus guacamaia,25.178783,-80.265033
128509,2455501034,Scarus guacamaia,25.260833,-80.218183
128510,2455501216,Scarus guacamaia,25.250567,-80.214167
128511,2455501219,Scarus guacamaia,25.260833,-80.218183
128512,2455501614,Scarus guacamaia,25.260467,-80.218117
128513,2455501717,Scarus guacamaia,25.2466,-80.198667
128514,2455501840,Scarus guacamaia,25.260833,-80.218183
128515,2455502655,Scarus guacamaia,25.260833,-80.218183
128516,2455502765,Scarus guacamaia,25.246983,-80.198717
128517,2455503627,Scarus guacamaia,25.250333,-80.213767
128518,2455510376,Scarus guacamaia,25.100933,-80.304267
128519,2455510474,Scarus guacamaia,25.100583,-80.30435
128520,2455510593,Scarus guacamaia,25.100583,-80.30435
128521,2455511669,Scarus guacamaia,25.237883,-80.21405
128522,2455513260,Scarus guacamaia,25.281083,-80.185
128523,2455513313,Scarus guacamaia,25.23615,-80.207183
128524,2455513564,Scarus guacamaia,25.281083,-80.185
128525,2455514257,Scarus guacamaia,25.281083,-80.185
128526,2455514347,Scarus guacamaia,25.28125,-80.18475
128527,2455514481,Scarus guacamaia,25.236067,-80.207317
128528,2455514747,Scarus guacamaia,25.281083,-80.185
128529,2455514882,Scarus guacamaia,25.23835,-80.214133
128530,2455515183,Scarus guacamaia,25.281083,-80.185
128531,2455515437,Scarus guacamaia,25.281083,-80.185
128532,2455515878,Scarus guacamaia,25.281083,-80.185
128533,2455516767,Scarus guacamaia,25.28125,-80.18475
128534,2455516945,Scarus guacamaia,25.281083,-80.185
128535,2455517796,Scarus guacamaia,25.23405,-80.21265
128536,2455519221,Scarus guacamaia,25.234033,-80.212983
128537,2455522017,Scarus guacamaia,25.131633,-80.271017
128538,2455522714,Scarus guacamaia,25.1315,-80.27085
128539,2455523240,Scarus guacamaia,25.1676,-80.240817
128540,2455523819,Scarus guacamaia,25.142067,-80.266833
128541,2455524360,Scarus guacamaia,25.142083,-80.26645
128542,2455525095,Scarus guacamaia,25.1674,-80.240967
128543,2455525319,Scarus guacamaia,25.149317,-80.260183
128544,2455526287,Scarus guacamaia,25.149033,-80.260683
128545,2455527251,Scarus guacamaia,25.038433,-80.353083
128546,2455528686,Scarus guacamaia,25.145883,-80.26035
128547,2455528931,Scarus guacamaia,25.145933,-80.260917
128548,2455528999,Scarus guacamaia,25.038217,-80.352717
128549,2455538962,Scarus guacamaia,25.197983,-80.228917
128550,2455539177,Scarus guacamaia,25.197983,-80.228583
128551,2455539539,Scarus guacamaia,25.2066,-80.220783
128552,2455539957,Scarus guacamaia,25.19965,-80.225983
128553,2455540156,Scarus guacamaia,25.198933,-80.226917
128554,2455541936,Scarus guacamaia,25.2066,-80.220783
128555,2455542206,Scarus guacamaia,25.139883,-80.25975
128556,2455542926,Scarus guacamaia,25.142867,-80.258083
128557,2455543660,Scarus guacamaia,25.1427,-80.258
128558,2455544357,Scarus guacamaia,25.139883,-80.25975
128559,2455556188,Scarus guacamaia,25.09505,-80.298767
128560,2455557910,Scarus guacamaia,25.09545,-80.299
128561,2455559474,Scarus guacamaia,25.12765,-80.267
128562,2455559895,Scarus guacamaia,25.131333,-80.2607
128563,2455560326,Scarus guacamaia,25.127817,-80.266883
128564,2455561140,Scarus guacamaia,25.1312,-80.2609
128565,2455561257,Scarus guacamaia,25.18905,-80.230683
128566,2455561744,Scarus guacamaia,25.185583,-80.226117
128567,2455562638,Scarus guacamaia,25.333136,-80.176977
128568,2455564597,Scarus guacamaia,25.46884,-80.158206
128569,2455565069,Scarus guacamaia,25.1889,-80.231
128570,2455565177,Scarus guacamaia,25.23785,-80.2048
128571,2455566810,Scarus guacamaia,25.185967,-80.226583
128572,2455568265,Scarus guacamaia,25.32075,-80.20795
128573,2455568351,Scarus guacamaia,25.362049,-80.171426
128574,2455568614,Scarus guacamaia,25.236533,-80.200683
128575,2455570206,Scarus guacamaia,25.235933,-80.200867
128576,2455570256,Scarus guacamaia,25.23785,-80.20435
128577,2455571265,Scarus guacamaia,25.293483,-80.175167
128578,2455571493,Scarus guacamaia,25.19895,-80.2179
128579,2455572285,Scarus guacamaia,25.19875,-80.21815
128580,2455572528,Scarus guacamaia,25.2933,-80.175417
128581,2455587241,Scarus guacamaia,25.1241,-80.269133
128582,2455587259,Scarus guacamaia,25.1429,-80.253233
128583,2455587789,Scarus guacamaia,25.1245,-80.2686
128584,2455588163,Scarus guacamaia,25.19545,-80.2183
128585,2455588193,Scarus guacamaia,25.1434,-80.252883
128586,2455589027,Scarus guacamaia,25.1954,-80.218267
128587,2455590588,Scarus guacamaia,25.203833,-80.213467
128588,2455590614,Scarus guacamaia,25.203383,-80.213967
128589,2455597527,Scarus guacamaia,25.456073,-80.171923
128590,2455598507,Scarus guacamaia,25.455946,-80.171875
128591,2455598523,Scarus guacamaia,25.498517,-80.141583
128592,2455598759,Scarus guacamaia,25.468161,-80.158546
128593,2455598850,Scarus guacamaia,25.498733,-80.1419
128594,2455599673,Scarus guacamaia,25.500783,-80.139667
128595,2455599825,Scarus guacamaia,25.501283,-80.139533
128596,2455601758,Scarus guacamaia,25.333455,-80.177375
128597,2455602913,Scarus guacamaia,25.321317,-80.205783
128598,2455602948,Scarus guacamaia,25.3205,-80.208
128599,2455604011,Scarus guacamaia,25.383333,-80.176541
128600,2455604785,Scarus guacamaia,25.321533,-80.2055
128601,2455605347,Scarus guacamaia,25.383017,-80.176537
128602,2455605449,Scarus guacamaia,25.362223,-80.171238
128603,2455606037,Scarus guacamaia,25.562567,-80.10155
128604,2455606236,Scarus guacamaia,25.511678,-80.105173
128605,2455607498,Scarus guacamaia,25.385068,-80.167998
128606,2455607593,Scarus guacamaia,25.385148,-80.168278
128607,2455607750,Scarus guacamaia,25.391167,-80.164266
128608,2455608589,Scarus guacamaia,25.395088,-80.167353
128609,2455608768,Scarus guacamaia,25.394928,-80.167189
128610,2455609999,Scarus guacamaia,25.391336,-80.16415
128611,2455610264,Scarus guacamaia,25.411078,-80.160482
128612,2455610604,Scarus guacamaia,25.411119,-80.160705
128613,2455611355,Scarus guacamaia,25.450744,-80.158512
128614,2455611523,Scarus guacamaia,25.450827,-80.158366
128615,2455612843,Scarus guacamaia,25.428743,-80.153808
128616,2455612990,Scarus guacamaia,25.428826,-80.153914
128617,2455614290,Scarus guacamaia,25.470291,-80.153633
128618,2455614354,Scarus guacamaia,25.440741,-80.153862
128619,2455614523,Scarus guacamaia,25.470408,-80.153672
128620,2455614662,Scarus guacamaia,25.440741,-80.153862
128621,2455614768,Scarus guacamaia,25.472045,-80.144514
128622,2455616082,Scarus guacamaia,25.45075,-80.151583
128623,2455616417,Scarus guacamaia,25.411439,-80.144558
128624,2455616687,Scarus guacamaia,25.450811,-80.151567
128625,2455616724,Scarus guacamaia,25.411259,-80.144435
128626,2455617216,Scarus guacamaia,25.5891,-80.0974
128627,2455617859,Scarus guacamaia,25.471822,-80.144874
128628,2455618150,Scarus guacamaia,25.470408,-80.153672
128629,2455618554,Scarus guacamaia,25.454039,-80.140216
128630,2455618781,Scarus guacamaia,25.454213,-80.140184
128631,2455619284,Scarus guacamaia,25.560833,-80.096783
128632,2455619308,Scarus guacamaia,25.562617,-80.09575
128633,2455619453,Scarus guacamaia,25.393241,-80.130002
128634,2455620496,Scarus guacamaia,25.476157,-80.140961
128635,2455621012,Scarus guacamaia,25.493217,-80.138933
128636,2455621533,Scarus guacamaia,25.4942,-80.135183
128637,2455621873,Scarus guacamaia,25.493367,-80.138667
128638,2455622265,Scarus guacamaia,25.475884,-80.140942
128639,2455623283,Scarus guacamaia,25.450177,-80.134251
128640,2455623646,Scarus guacamaia,25.493967,-80.135
128641,2455623673,Scarus guacamaia,25.449967,-80.134118
128642,2455623793,Scarus guacamaia,25.310767,-80.191
128643,2455623880,Scarus guacamaia,25.506833,-80.1343
128644,2455623960,Scarus guacamaia,25.302167,-80.195717
128645,2455624016,Scarus guacamaia,25.507233,-80.134333
128646,2455624183,Scarus guacamaia,25.301783,-80.195917
128647,2455625245,Scarus guacamaia,24.7532,-80.779967
128648,2455625637,Scarus guacamaia,25.302167,-80.195717
128649,2455625791,Scarus guacamaia,25.301783,-80.195917
128650,2455626234,Scarus guacamaia,25.302167,-80.195717
128651,2455626764,Scarus guacamaia,25.302167,-80.195717
128652,2455626801,Scarus guacamaia,25.328689,-80.168447
128653,2455627085,Scarus guacamaia,25.310533,-80.19115
128654,2455627666,Scarus guacamaia,25.328946,-80.168196
128655,2455627916,Scarus guacamaia,25.328946,-80.168196
128656,2455628207,Scarus guacamaia,25.328047,-80.168013
128657,2455629004,Scarus guacamaia,25.440978,-80.153809
128658,2455629009,Scarus guacamaia,25.344358,-80.153482
128659,2455629673,Scarus guacamaia,25.329201,-80.168183
128660,2455630157,Scarus guacamaia,25.334353,-80.158491
128661,2455630171,Scarus guacamaia,25.334364,-80.158798
128662,2455630237,Scarus guacamaia,25.344358,-80.153482
128663,2455630497,Scarus guacamaia,25.3295,-80.183719
128664,2455630510,Scarus guacamaia,25.334364,-80.158798
128665,2455631050,Scarus guacamaia,25.344483,-80.153393
128666,2455631224,Scarus guacamaia,25.32925,-80.18395
128667,2455631953,Scarus guacamaia,25.383486,-80.138021
128668,2455631988,Scarus guacamaia,25.383636,-80.138401
128669,2455632119,Scarus guacamaia,25.329179,-80.180062
128670,2455632146,Scarus guacamaia,25.383486,-80.138021
128671,2455632388,Scarus guacamaia,25.329179,-80.180062
128672,2455632432,Scarus guacamaia,25.329183,-80.180317
128673,2455632562,Scarus guacamaia,25.329179,-80.180062
128674,2455632799,Scarus guacamaia,25.385032,-80.136373
128675,2455632916,Scarus guacamaia,25.385161,-80.136175
128676,2455633952,Scarus guacamaia,25.412566,-80.131668
128677,2455635279,Scarus guacamaia,25.404762,-80.132379
128678,2455635580,Scarus guacamaia,25.404762,-80.132379
128679,2455635605,Scarus guacamaia,25.328689,-80.168447
128680,2455635688,Scarus guacamaia,25.561867,-80.115267
128681,2455635954,Scarus guacamaia,25.404936,-80.132161
128682,2455636252,Scarus guacamaia,25.404762,-80.132379
128683,2455636748,Scarus guacamaia,25.5624,-80.101267
128684,2455637647,Scarus guacamaia,25.348843,-80.153096
128685,2455638811,Scarus guacamaia,25.384107,-80.145395
128686,2455638933,Scarus guacamaia,25.349106,-80.153003
128687,2455638994,Scarus guacamaia,25.384252,-80.145213
128688,2455639262,Scarus guacamaia,25.384107,-80.145395
128689,2455639546,Scarus guacamaia,25.412598,-80.136635
128690,2455640139,Scarus guacamaia,25.497133,-80.109117
128691,2455640242,Scarus guacamaia,25.412598,-80.136635
128692,2455641438,Scarus guacamaia,25.41286,-80.136688
128693,2455641443,Scarus guacamaia,25.573317,-80.102917
128694,2455641667,Scarus guacamaia,25.498317,-80.10745
128695,2455641956,Scarus guacamaia,25.497133,-80.109117
128696,2455642189,Scarus guacamaia,25.512127,-80.12388
128697,2455642477,Scarus guacamaia,25.48455,-80.12665
128698,2455642658,Scarus guacamaia,25.561667,-80.115167
128699,2455642928,Scarus guacamaia,25.572983,-80.103033
128700,2455643989,Scarus guacamaia,25.512367,-80.124078
128701,2455644019,Scarus guacamaia,25.484267,-80.126567
128702,2455644437,Scarus guacamaia,25.512127,-80.12388
128703,2455644451,Scarus guacamaia,25.555117,-80.113433
128704,2455644843,Scarus guacamaia,25.596667,-80.1009
128705,2455645407,Scarus guacamaia,25.554783,-80.113317
128706,2455646051,Scarus guacamaia,25.596783,-80.100433
128707,2455646098,Scarus guacamaia,25.409489,-80.133226
128708,2455646964,Scarus guacamaia,25.409227,-80.133278
128709,2455647585,Scarus guacamaia,25.511446,-80.10516
128710,2455648070,Scarus guacamaia,25.064567,-80.3261
128711,2455648796,Scarus guacamaia,25.591067,-80.0989
128712,2455648868,Scarus guacamaia,25.587333,-80.0988
128713,2455649017,Scarus guacamaia,25.58695,-80.0988
128714,2455649888,Scarus guacamaia,25.5913,-80.098983
128715,2455649891,Scarus guacamaia,25.489661,-80.113371
128716,2455651974,Scarus guacamaia,25.5658,-80.099133
128717,2455652578,Scarus guacamaia,25.565467,-80.099383
128718,2455652622,Scarus guacamaia,25.5892,-80.09705
128719,2455653009,Scarus guacamaia,25.301247,-80.168619
128720,2455653393,Scarus guacamaia,25.425584,-80.123952
128721,2455654391,Scarus guacamaia,25.511446,-80.10516
128722,2455654512,Scarus guacamaia,25.511446,-80.10516
128723,2455654548,Scarus guacamaia,25.301343,-80.168368
128724,2455654668,Scarus guacamaia,25.498631,-80.103199
128725,2455654716,Scarus guacamaia,25.301247,-80.168619
128726,2455655316,Scarus guacamaia,25.511678,-80.105173
128727,2455655558,Scarus guacamaia,25.425712,-80.123592
128728,2455655593,Scarus guacamaia,25.498754,-80.103019
128729,2455656158,Scarus guacamaia,25.511446,-80.10516
128730,2455657548,Scarus guacamaia,25.560617,-80.0965
128731,2455657816,Scarus guacamaia,25.562383,-80.095483
128732,2455658403,Scarus guacamaia,25.5926,-80.094533
128733,2455659590,Scarus guacamaia,25.592683,-80.09475
128734,2455660118,Scarus guacamaia,25.2922,-80.163917
128735,2455660164,Scarus guacamaia,25.29205,-80.1635
128736,2455660223,Scarus guacamaia,25.576783,-80.092283
128737,2455660659,Scarus guacamaia,25.576483,-80.092733
128738,2455662684,Scarus guacamaia,25.490003,-80.113522
128739,2455662838,Scarus guacamaia,25.293667,-80.162767
128740,2455663012,Scarus guacamaia,25.299817,-80.158167
128741,2455663028,Scarus guacamaia,25.299217,-80.159
128742,2455663766,Scarus guacamaia,25.393217,-80.129729
128743,2455663814,Scarus guacamaia,25.293883,-80.161167
128744,2455663939,Scarus guacamaia,25.385183,-80.132349
128745,2455665063,Scarus guacamaia,25.385257,-80.132238
128746,2455665147,Scarus guacamaia,25.393241,-80.130002
128747,2455666670,Scarus guacamaia,25.6067,-80.096533
128748,2455667447,Scarus guacamaia,25.513206,-80.099677
128749,2455668160,Scarus guacamaia,25.513486,-80.099708
128750,2455668439,Scarus guacamaia,25.601883,-80.092867
128751,2455668864,Scarus guacamaia,25.6392,-80.092933
128752,2455669006,Scarus guacamaia,24.502067,-81.677883
128753,2455669615,Scarus guacamaia,25.516686,-80.111358
128754,2455669928,Scarus guacamaia,25.606333,-80.09675
128755,2455670712,Scarus guacamaia,25.63885,-80.092683
128756,2455670756,Scarus guacamaia,25.601883,-80.092867
128757,2455670993,Scarus guacamaia,25.60215,-80.09295
128758,2455671351,Scarus guacamaia,25.63885,-80.092683
128759,2455674423,Scarus guacamaia,24.527017,-81.6316
128760,2455675393,Scarus guacamaia,24.524917,-81.630283
128761,2455675605,Scarus guacamaia,24.524717,-81.647917
128762,2455675775,Scarus guacamaia,24.52695,-81.630767
128763,2455675897,Scarus guacamaia,24.5243,-81.648367
128764,2455676470,Scarus guacamaia,24.524867,-81.629733
128765,2455681345,Scarus guacamaia,24.502617,-81.677867
128766,2455688044,Scarus guacamaia,24.668133,-80.98095
128767,2455688228,Scarus guacamaia,24.668167,-80.980917
128768,2455688929,Scarus guacamaia,24.75305,-80.780267
128769,2455690067,Scarus guacamaia,24.716317,-80.825333
128770,2455690240,Scarus guacamaia,24.643517,-81.021267
128771,2455691651,Scarus guacamaia,24.716333,-80.825467
128772,2455693951,Scarus guacamaia,24.643517,-81.021267
128773,2455696477,Scarus guacamaia,24.643333,-81.021583
128774,2455700776,Scarus guacamaia,25.031183,-80.362167
128775,2455701497,Scarus guacamaia,25.126383,-80.26695
128776,2455702052,Scarus guacamaia,25.121867,-80.285217
128777,2455702664,Scarus guacamaia,25.19835,-80.22495
128778,2455702960,Scarus guacamaia,25.126383,-80.26695
128779,2455703202,Scarus guacamaia,25.121933,-80.284833
128780,2455704106,Scarus guacamaia,25.197917,-80.224833
128781,2455705181,Scarus guacamaia,25.516891,-80.111354
128782,2455705233,Scarus guacamaia,25.064917,-80.321217
128783,2455708304,Scarus guacamaia,25.126383,-80.26695
128784,2455708374,Scarus guacamaia,25.031433,-80.361683
128785,2492089603,Pygoplites diacanthus,-17.56486,-149.75036
128786,2492126166,Chromis atripectoralis,-17.47462,-149.75197
128787,2492127081,Pygoplites diacanthus,-17.47462,-149.75197
128788,2492147234,Pygoplites diacanthus,-17.56639,-149.84445
128789,2492152329,Pygoplites diacanthus,-17.47613,-149.84601
128790,2544997169,Ctenochaetus strigosus,26.0757,-173.92225
128791,2544997228,Zebrasoma flavescens,25.9936,-174.0113
128792,2544997241,Ctenochaetus strigosus,26.0692,-173.953683
128793,2544997417,Ctenochaetus strigosus,26.088583,-173.9589
128794,2544997519,Ctenochaetus strigosus,26.0757,-173.92225
128795,2544997580,Ctenochaetus strigosus,25.977967,-173.968083
128796,2544997591,Ctenochaetus strigosus,25.977967,-173.968083
128797,2544997696,Ctenochaetus strigosus,26.088583,-173.9589
128798,2544997710,Ctenochaetus strigosus,26.0757,-173.92225
128799,2544997729,Ctenochaetus strigosus,25.9936,-174.0113
128800,2544997822,Ctenochaetus strigosus,26.088583,-173.9589
128801,2544997829,Ctenochaetus strigosus,25.9936,-174.0113
128802,2544997898,Ctenochaetus strigosus,26.030867,-174.034167
128803,2544997912,Ctenochaetus strigosus,25.977967,-173.968083
128804,2544997984,Ctenochaetus strigosus,26.100067,-173.99795
128805,2544998003,Zebrasoma flavescens,26.0757,-173.92225
128806,2544998014,Ctenochaetus strigosus,26.0757,-173.92225
128807,2544998022,Zebrasoma flavescens,25.9936,-174.0113
128808,2544998043,Ctenochaetus strigosus,25.9936,-174.0113
128809,2544998052,Ctenochaetus strigosus,25.9936,-174.0113
128810,2544998099,Ctenochaetus strigosus,26.049433,-174.015483
128811,2544998135,Ctenochaetus strigosus,26.011367,-174.01825
128812,2544998145,Zebrasoma flavescens,25.9224,-173.9428
128813,2544998171,Ctenochaetus strigosus,25.977967,-173.968083
128814,2544998195,Ctenochaetus strigosus,26.030867,-174.034167
128815,2544998208,Ctenochaetus strigosus,26.0453,-174.0047
128816,2544998255,Ctenochaetus strigosus,26.0757,-173.92225
128817,2544998302,Ctenochaetus strigosus,26.0757,-173.92225
128818,2544998311,Ctenochaetus strigosus,26.088583,-173.9589
128819,2544998319,Ctenochaetus strigosus,26.030867,-174.034167
128820,2544998347,Ctenochaetus strigosus,26.0692,-173.953683
128821,2544998364,Ctenochaetus strigosus,26.0757,-173.92225
128822,2544998418,Ctenochaetus strigosus,26.049433,-174.015483
128823,2544998461,Ctenochaetus strigosus,25.9936,-174.0113
128824,2544998478,Zebrasoma flavescens,25.9224,-173.9428
128825,2544998518,Ctenochaetus strigosus,26.0757,-173.92225
128826,2544998521,Ctenochaetus strigosus,26.088583,-173.9589
128827,2544998543,Ctenochaetus strigosus,26.0692,-173.953683
128828,2544998568,Ctenochaetus strigosus,26.0757,-173.92225
128829,2544998571,Ctenochaetus strigosus,26.030867,-174.034167
128830,2544998621,Ctenochaetus strigosus,26.0692,-173.953683
128831,2544998678,Ctenochaetus strigosus,26.100067,-173.99795
128832,2544998727,Ctenochaetus strigosus,25.9936,-174.0113
128833,2544998779,Ctenochaetus strigosus,26.0453,-174.0047
128834,2544998804,Ctenochaetus strigosus,26.0757,-173.92225
128835,2544998856,Ctenochaetus strigosus,26.0692,-173.953683
128836,2544998880,Ctenochaetus strigosus,26.049433,-174.015483
128837,2544998989,Ctenochaetus strigosus,26.0453,-174.0047
128838,2544998991,Ctenochaetus strigosus,25.9224,-173.9428
128839,2544999037,Ctenochaetus strigosus,26.049433,-174.015483
128840,2544999061,Ctenochaetus strigosus,26.100067,-173.99795
128841,2544999067,Ctenochaetus strigosus,26.0692,-173.953683
128842,2544999090,Ctenochaetus strigosus,26.100067,-173.99795
128843,2544999104,Ctenochaetus strigosus,25.9936,-174.0113
128844,2544999111,Ctenochaetus strigosus,26.0757,-173.92225
128845,2544999113,Ctenochaetus strigosus,26.09995,-173.99785
128846,2544999146,Ctenochaetus strigosus,26.0453,-174.0047
128847,2544999156,Ctenochaetus strigosus,26.0692,-173.953683
128848,2544999171,Ctenochaetus strigosus,26.0453,-174.0047
128849,2544999264,Zebrasoma flavescens,25.9936,-174.0113
128850,2544999286,Ctenochaetus strigosus,26.0757,-173.92225
128851,2544999287,Ctenochaetus strigosus,25.9936,-174.0113
128852,2544999296,Zebrasoma flavescens,25.9224,-173.9428
128853,2544999331,Ctenochaetus strigosus,26.0453,-174.0047
128854,2544999336,Ctenochaetus strigosus,26.049433,-174.015483
128855,2544999350,Zebrasoma flavescens,26.0453,-174.0047
128856,2544999381,Ctenochaetus strigosus,26.049433,-174.015483
128857,2544999401,Ctenochaetus strigosus,26.011367,-174.01825
128858,2544999457,Zebrasoma flavescens,25.9224,-173.9428
128859,2544999482,Zebrasoma flavescens,25.977967,-173.968083
128860,2544999487,Ctenochaetus strigosus,26.030867,-174.034167
128861,2544999499,Ctenochaetus strigosus,26.100067,-173.99795
128862,2544999531,Ctenochaetus strigosus,26.0692,-173.953683
128863,2544999539,Ctenochaetus strigosus,25.9936,-174.0113
128864,2544999557,Ctenochaetus strigosus,25.977967,-173.968083
128865,2544999588,Ctenochaetus strigosus,26.0453,-174.0047
128866,2544999591,Ctenochaetus strigosus,26.0453,-174.0047
128867,2544999602,Ctenochaetus strigosus,26.100067,-173.99795
128868,2544999617,Ctenochaetus strigosus,26.0453,-174.0047
128869,2544999658,Ctenochaetus strigosus,25.9224,-173.9428
128870,2544999668,Ctenochaetus strigosus,26.09995,-173.99785
128871,2544999688,Ctenochaetus strigosus,26.088583,-173.9589
128872,2544999689,Zebrasoma flavescens,25.977967,-173.968083
128873,2544999690,Ctenochaetus strigosus,25.9224,-173.9428
128874,2544999721,Ctenochaetus strigosus,26.100067,-173.99795
128875,2544999725,Ctenochaetus strigosus,25.977967,-173.968083
128876,2544999730,Ctenochaetus strigosus,26.0453,-174.0047
128877,2544999751,Ctenochaetus strigosus,25.9224,-173.9428
128878,2544999784,Ctenochaetus strigosus,25.977967,-173.968083
128879,2544999785,Ctenochaetus strigosus,26.011367,-174.01825
128880,2544999788,Ctenochaetus strigosus,26.0757,-173.92225
128881,2544999789,Ctenochaetus strigosus,26.049433,-174.015483
128882,2544999810,Ctenochaetus strigosus,25.977967,-173.968083
128883,2544999850,Ctenochaetus strigosus,26.011367,-174.01825
128884,2544999861,Ctenochaetus strigosus,26.09995,-173.99785
128885,2544999880,Ctenochaetus strigosus,25.9224,-173.9428
128886,2544999900,Ctenochaetus strigosus,26.100067,-173.99795
128887,2544999928,Ctenochaetus strigosus,26.0757,-173.92225
128888,2544999971,Ctenochaetus strigosus,25.9224,-173.9428
128889,2544999973,Ctenochaetus strigosus,25.9224,-173.9428
128890,2545000020,Ctenochaetus strigosus,25.9936,-174.0113
128891,2545000022,Ctenochaetus strigosus,26.011367,-174.01825
128892,2545000060,Ctenochaetus strigosus,26.0692,-173.953683
128893,2545000105,Ctenochaetus strigosus,26.011367,-174.01825
128894,2545000106,Ctenochaetus strigosus,26.0757,-173.92225
128895,2545000128,Ctenochaetus strigosus,26.100067,-173.99795
128896,2545000137,Zebrasoma flavescens,26.0757,-173.92225
128897,2545000157,Ctenochaetus strigosus,26.030867,-174.034167
128898,2545000172,Ctenochaetus strigosus,25.9224,-173.9428
128899,2545000174,Ctenochaetus strigosus,26.0692,-173.953683
128900,2545000199,Ctenochaetus strigosus,25.977967,-173.968083
128901,2545000221,Ctenochaetus strigosus,25.9936,-174.0113
128902,2545000262,Zebrasoma flavescens,25.9224,-173.9428
128903,2545000282,Ctenochaetus strigosus,25.977967,-173.968083
128904,2545000374,Ctenochaetus strigosus,25.977967,-173.968083
128905,2545000405,Zebrasoma flavescens,26.0692,-173.953683
128906,2545000424,Ctenochaetus strigosus,26.09995,-173.99785
128907,2545000428,Zebrasoma flavescens,25.977967,-173.968083
128908,2545000490,Ctenochaetus strigosus,25.9224,-173.9428
128909,2545000507,Ctenochaetus strigosus,26.0453,-174.0047
128910,2545000528,Ctenochaetus strigosus,26.09995,-173.99785
128911,2545000583,Ctenochaetus strigosus,26.030867,-174.034167
128912,2545000590,Ctenochaetus strigosus,26.049433,-174.015483
128913,2545000666,Ctenochaetus strigosus,26.100067,-173.99795
128914,2545000675,Ctenochaetus strigosus,26.049433,-174.015483
128915,2545000696,Zebrasoma flavescens,26.100067,-173.99795
128916,2545000716,Ctenochaetus strigosus,25.9224,-173.9428
128917,2545000739,Ctenochaetus strigosus,26.0453,-174.0047
128918,2545000846,Zebrasoma flavescens,25.9224,-173.9428
128919,2545000850,Ctenochaetus strigosus,26.011367,-174.01825
128920,2545000903,Ctenochaetus strigosus,26.100067,-173.99795
128921,2545000909,Ctenochaetus strigosus,26.09995,-173.99785
128922,2545000942,Ctenochaetus strigosus,25.9224,-173.9428
128923,2545000987,Ctenochaetus strigosus,26.09995,-173.99785
128924,2545001021,Ctenochaetus strigosus,25.9936,-174.0113
128925,2545001065,Ctenochaetus strigosus,26.0757,-173.92225
128926,2545001076,Ctenochaetus strigosus,26.100067,-173.99795
128927,2545001125,Ctenochaetus strigosus,25.9224,-173.9428
128928,2545001157,Ctenochaetus strigosus,25.977967,-173.968083
128929,2545001171,Ctenochaetus strigosus,25.977967,-173.968083
128930,2545001213,Ctenochaetus strigosus,25.977967,-173.968083
128931,2545001239,Ctenochaetus strigosus,25.9224,-173.9428
128932,2545001380,Ctenochaetus strigosus,26.100067,-173.99795
128933,2545001447,Ctenochaetus strigosus,26.09995,-173.99785
128934,2545001564,Zebrasoma flavescens,25.9224,-173.9428
128935,2545001691,Zebrasoma flavescens,25.9224,-173.9428
128936,2545001765,Ctenochaetus strigosus,25.9224,-173.9428
128937,2545002042,Ctenochaetus strigosus,26.030867,-174.034167
128938,2545006792,Ctenochaetus strigosus,26.0306,-173.98845
128939,2545007120,Zebrasoma flavescens,26.068167,-173.952767
128940,2545007173,Ctenochaetus strigosus,26.0262,-173.888917
128941,2545007252,Ctenochaetus strigosus,26.037533,-173.883933
128942,2545007373,Ctenochaetus strigosus,26.037533,-173.883933
128943,2545007838,Ctenochaetus strigosus,25.9936,-174.0113
128944,2545007857,Ctenochaetus strigosus,26.0757,-173.92225
128945,2545008096,Ctenochaetus strigosus,26.0757,-173.92225
128946,2545008256,Ctenochaetus strigosus,26.0692,-173.953683
128947,2545008280,Ctenochaetus strigosus,25.9936,-174.0113
128948,2545008505,Ctenochaetus strigosus,26.049433,-174.015483
128949,2545008513,Ctenochaetus strigosus,26.030867,-174.034167
128950,2545008596,Ctenochaetus strigosus,26.0453,-174.0047
