"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","name","occurrenceRemarks","informationWithheld","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","elevation","elevationAccuracy","depth","depthAccuracy","waterBody","locality","type","occurrenceStatus","ownerInstitutionCode","samplingProtocol","datasetID","nameAccordingTo","identifiedBy","georeferenceSources","vernacularName","higherGeography","language","higherClassification","individualCount","recordNumber","institutionID","island","endDayOfYear","fieldNumber","preparations","startDayOfYear","habitat","nomenclaturalCode","eventRemarks","verbatimDepth","otherCatalogNumbers","county","organismQuantity","organismQuantityType","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","eventID","http...rs.tdwg.org.dwc.terms.organismQuantity","footprintWKT","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","locationID","http...rs.tdwg.org.dwc.terms.organismQuantityType","georeferenceProtocol","islandGroup","dataGeneralizations","taxonConceptID","created","associatedSequences","identificationRemarks","establishmentMeans","continent","georeferenceVerificationStatus","bibliographicCitation","accessRights"
"233","1839267139","Amphiprion ocellaris Cuvier, 1830",12.027867,93.007953,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:46.643+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2018-04-26T03:50:50",2079,"Andaman and Nicobar",2015,5,28,"2015-05-28T05:06:23","2020-04-14T05:01:49.000+0000","2020-05-15T09:47:46.643+0000","https://www.inaturalist.org/observations/11439499","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","IN","none","none","India","Ryan Rash","11439499","rrash","Thu May 28 2015 05:06:23 GMT-0500 (CDT)","iNaturalist research-grade observations","Indian Ocean, , ,","1839267139","Observations","https://www.inaturalist.org/observations/11439499","132688","Ryan Rash","11439499","https://www.inaturalist.org/observations/11439499","iNaturalist","© Ryan Rash some rights reserved","10:06:23Z","25405946","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2366100984","Amphiprion ocellaris Cuvier, 1830",-8.248889,115.573611,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:55.839+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-08-19T12:57:30",NA,"Bali",2015,5,10,"2015-05-10T11:19:00","2020-04-14T04:18:40.000+0000","2020-05-15T09:47:55.839+0000","https://www.inaturalist.org/observations/31115108","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","rasshamra","31115108","rasshamra","2015/05/10 11:19 AM NZST","iNaturalist research-grade observations","Karangasem Regency, Bali, Indonesia","2366100984","Observations","https://www.inaturalist.org/observations/31115108","132688","rasshamra","31115108","https://www.inaturalist.org/observations/31115108","iNaturalist","© rasshamra some rights reserved","23:19:00Z","67429016","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2529356284","Amphiprion ocellaris Cuvier, 1830",4.582562,118.946908,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:27.647+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-12-16T22:34:44",NA,"Sabah",2015,5,18,"2015-05-18T11:04:41","2020-04-14T03:59:07.000+0000","2020-05-15T09:47:27.647+0000","https://www.inaturalist.org/observations/36699917","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","MY","none","none","Malaysia","antzheng","36699917","antzheng","Mon May 18 2015 11:04:41 GMT+0800 (GMT+8)","iNaturalist research-grade observations","Semporna, MY-SA, MY","2529356284","Observations","https://www.inaturalist.org/observations/36699917","132688","antzheng","36699917","https://www.inaturalist.org/observations/36699917","iNaturalist","© antzheng some rights reserved","03:04:41Z","80801863","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","1098922897","Amphiprion ocellaris Cuvier, 1830",-8.13202,114.674,"cdreps","66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2","1989b627-2a61-44db-83e4-392efc5da0a9","49a3c55e-5701-41a5-9a22-d9d4b79c23fa","FR","DWC_ARCHIVE","2020-05-15T14:59:31.021+0000","2020-05-15T14:59:49.211+0000",227,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2015-06-20T00:00:00",100,NA,2015,6,20,"2015-06-20T10:20:00","2015-06-20T05:45:55.000+0000","2020-05-15T14:59:49.211+0000","https://www.diveboard.com/aksel-oksen/D4vBPwy","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Diveboard","diveboard:234260_212597_0",NA,NA,"Diveboard - Scuba diving citizen science","Napoleon Reef, Pemuteran And Lovina","1098922897","Diveboard","diveboard:234260_212597_0","http://eol.org/pages/212597","Aksel Oksen","diveboard:234260_212597_0",NA,"Diveboard","http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Amphiprion ocellaris Cuvier, 1830","Non validated citizen science record",NA,NA,NA,NA,NA,0,0,7,7,"Laut Bali","Napoleon Reef","Event","Present","Diveboard","citizen science scuba dive observation","https://ipt.diveboard.com/resource.do?r=diveboard-occurrences","EOL","Aksel Oksen","Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","1142074425","Amphiprion ocellaris Cuvier, 1830",8.72203,81.2033,"cdreps","66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2","1989b627-2a61-44db-83e4-392efc5da0a9","49a3c55e-5701-41a5-9a22-d9d4b79c23fa","FR","DWC_ARCHIVE","2020-05-15T14:59:31.021+0000","2020-05-15T14:59:49.477+0000",227,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2015-06-19T00:00:00",100,NA,2015,6,19,"2015-06-19T10:30:00","2017-03-19T13:19:35.000+0000","2020-05-15T14:59:49.477+0000","https://www.diveboard.com/helen.kuijt-van-de-kamp/D52foii","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","LK","none","none","Sri Lanka","Diveboard","diveboard:265256_212597_0",NA,NA,"Diveboard - Scuba diving citizen science","Pigeon Island, Nilavalli","1142074425","Diveboard","diveboard:265256_212597_0","http://eol.org/pages/212597","Helen Kuijt Van De Kamp","diveboard:265256_212597_0",NA,"Diveboard","http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Amphiprion ocellaris Cuvier, 1830","Non validated citizen science record",NA,NA,NA,NA,NA,0,0,5.55,5.55,"Indian Ocean","Pigeon Island","Event","Present","Diveboard","citizen science scuba dive observation","https://ipt.diveboard.com/resource.do?r=diveboard-occurrences","EOL","Helen Kuijt Van De Kamp","Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","1135423932","Amphiprion ocellaris Cuvier, 1830",-8.33665,116.032,"cdreps","66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2","1989b627-2a61-44db-83e4-392efc5da0a9","49a3c55e-5701-41a5-9a22-d9d4b79c23fa","FR","DWC_ARCHIVE","2020-05-15T14:59:31.021+0000","2020-05-15T14:59:51.260+0000",227,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2015-07-26T00:00:00",100,NA,2015,7,26,"2015-07-26T13:00:00","2015-08-22T11:02:51.000+0000","2020-05-15T14:59:51.260+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Diveboard","diveboard:255533_212597_0",NA,NA,"Diveboard - Scuba diving citizen science","Halik Reef, Gili Trawangan, Gili Trawangan","1135423932","Diveboard","diveboard:255533_212597_0","http://eol.org/pages/212597","Anonymous","diveboard:255533_212597_0",NA,"Diveboard","http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Amphiprion ocellaris Cuvier, 1830","Non validated citizen science record",NA,NA,NA,NA,NA,0,0,12,12,"Gili Trawangan","Halik Reef, Gili Trawangan","Event","Present","Diveboard","citizen science scuba dive observation","https://ipt.diveboard.com/resource.do?r=diveboard-occurrences","EOL","Anonymous","Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","1830770438","Amphiprion ocellaris Cuvier, 1830",28.472222,129.651111,"gass84","80f63c1e-f762-11e1-a439-00145eb45e9a","4fd82480-ea1c-11da-8db4-b8a03c50a862","82d6992a-b20b-4e74-b6ac-6b971b2c485d","JP","DWC_ARCHIVE","2020-03-23T06:08:46.942+0000","2020-03-23T06:11:46.818+0000",142,"none","PRESERVED_SPECIMEN",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED",NA,NA,"Kagoshima",2015,7,22,"2015-07-22T00:00:00","2019-09-02T07:51:17.000+0000","2020-03-23T06:11:46.818+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Actinopterygii","JP","none","none","Japan",NA,"77395",NA,NA,NA,NA,"1830770438","I","a9875624-f8be-11e6-83e4-70e2840fc270",NA,NA,"79108",NA,"KAUM",NA,NA,NA,"Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,"Kasari Bay, Kasari, Amami, Amami-oshima island, Amami Islands, Kagoshima, Japan","text",NA,NA,NA,NA,NA,NA,NA,"<U+30AB><U+30AF><U+30EC><U+30AF><U+30DE><U+30CE><U+30DF>","Japan|Kagoshima|Amami-shi|Kasari Bay, Kasari, Amami, Amami-oshima island, Amami Islands, Kagoshima, Japan","en","Animalia|Pomacentridae|Amphiprion|ocellaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amami-shi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","1946390524","Amphiprion ocellaris Cuvier, 1830",5.92212,102.729,"cdreps","66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2","1989b627-2a61-44db-83e4-392efc5da0a9","49a3c55e-5701-41a5-9a22-d9d4b79c23fa","FR","DWC_ARCHIVE","2020-05-15T14:59:31.021+0000","2020-05-15T14:59:48.028+0000",227,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2015-07-23T00:00:00",100,NA,2015,7,23,"2015-07-23T16:24:00","2018-09-19T16:46:32.000+0000","2020-05-15T14:59:48.028+0000","https://www.diveboard.com/pheeohnah/D44l0iI","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","MY","none","none","Malaysia","Diveboard","diveboard:410616_212597_0",NA,NA,"Diveboard - Scuba diving citizen science","Batu Nisan, Pulau Perhentian","1946390524","Diveboard","diveboard:410616_212597_0","http://eol.org/pages/212597","Pheeohnah","diveboard:410616_212597_0",NA,"Diveboard","http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Amphiprion ocellaris Cuvier, 1830","Non validated citizen science record",NA,NA,NA,NA,NA,0,0,4.8,4.8,"South China Sea","Batu Nisan","Event","Present","Diveboard","citizen science scuba dive observation","https://ipt.diveboard.com/resource.do?r=diveboard-occurrences","EOL","Pheeohnah","Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2603347918","Amphiprion ocellaris Cuvier, 1830",13.523376,120.983272,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:49.815+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2020-04-10T08:28:10",8,"Oriental Mindoro",2015,7,14,"2015-07-14T12:19:00","2020-04-15T16:23:49.000+0000","2020-05-15T09:47:49.815+0000","https://www.inaturalist.org/observations/41809334","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","PH","none","none","Philippines","Tsu Soo Tan","41809334","tantsusoo","2015/07/14 12:19 PM +0800","iNaturalist research-grade observations","Puerto Galera, Oriental Mindoro, Philippines","2603347918","Observations","https://www.inaturalist.org/observations/41809334","132688","Tsu Soo Tan","41809334","https://www.inaturalist.org/observations/41809334","iNaturalist","© Tsu Soo Tan some rights reserved","04:19:00Z","94612756","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","1143534734","Amphiprion ocellaris Cuvier, 1830",-8.275317,115.597025,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:50.334+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2015-09-07T17:59:47",NA,"Bali",2015,8,16,"2015-08-16T12:35:44","2020-04-14T05:27:53.000+0000","2020-05-15T09:47:50.334+0000","https://www.inaturalist.org/observations/1924693","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Mark Rosenstein","1924693","maractwin","2015-08-16 12:35:44","iNaturalist research-grade observations","Karang Asem, Bali, Indonesia","1143534734","Observations","http://www.inaturalist.org/observations/1924693","132688","Mark Rosenstein","1924693","http://www.inaturalist.org/observations/1924693","iNaturalist","© Mark Rosenstein some rights reserved","05:35:44Z","3660696","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","1143537897","Amphiprion ocellaris Cuvier, 1830",-8.301783,115.621322,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:48:21.896+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2015-09-10T12:37:28",NA,"Bali",2015,8,17,"2015-08-17T09:07:25","2020-04-14T05:27:34.000+0000","2020-05-15T09:48:21.896+0000","https://www.inaturalist.org/observations/1932485","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Mark Rosenstein","1932485","maractwin","2015-08-17 09:07:25","iNaturalist research-grade observations","Karang Asem, Bali, Indonesia","1143537897","Observations","http://www.inaturalist.org/observations/1932485","132688","Mark Rosenstein","1932485","http://www.inaturalist.org/observations/1932485","iNaturalist","© Mark Rosenstein some rights reserved","02:07:25Z","3678761","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","1249275142","Amphiprion ocellaris Cuvier, 1830",-8.507483,119.64535,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:41.505+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2015-10-05T15:45:02",NA,"Nusa Tenggara Timur",2015,8,31,"2015-08-31T11:47:23","2020-04-14T05:26:57.000+0000","2020-05-15T09:47:41.505+0000","https://www.inaturalist.org/observations/2076998","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Mark Rosenstein","2076998","maractwin","2015-08-31 11:47:23","iNaturalist research-grade observations","Komodo, Komodo, Manggarai, Nusa Tenggara Timur, Indonesia","1249275142","Observations","http://www.inaturalist.org/observations/2076998","132688","Mark Rosenstein","2076998","http://www.inaturalist.org/observations/2076998","iNaturalist","© Mark Rosenstein some rights reserved","15:47:23Z","3916719","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","1697157089","Amphiprion ocellaris Cuvier, 1830",-8.35083,116.076,"cdreps","66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2","1989b627-2a61-44db-83e4-392efc5da0a9","49a3c55e-5701-41a5-9a22-d9d4b79c23fa","FR","DWC_ARCHIVE","2020-05-15T14:59:31.021+0000","2020-05-15T14:59:48.600+0000",227,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2015-08-29T00:00:00",100,NA,2015,8,29,"2015-08-29T14:45:00","2017-10-05T11:03:40.000+0000","2020-05-15T14:59:48.600+0000","https://www.diveboard.com/dom-rost/D3eS9tN","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Diveboard","diveboard:377401_212597_0",NA,NA,"Diveboard - Scuba diving citizen science","Turtle City, Gili Islands","1697157089","Diveboard","diveboard:377401_212597_0","http://eol.org/pages/212597","Dominik","diveboard:377401_212597_0",NA,"Diveboard","http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Amphiprion ocellaris Cuvier, 1830","Non validated citizen science record",NA,NA,NA,NA,NA,0,0,5.5,5.5,"Bali Sea","Turtle City","Event","Present","Diveboard","citizen science scuba dive observation","https://ipt.diveboard.com/resource.do?r=diveboard-occurrences","EOL","Dominik","Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","1802603848","Amphiprion ocellaris Cuvier, 1830",-8.275317,115.597025,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:05.649+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2015-09-07T16:34:01",NA,"Bali",2015,8,16,"2015-08-16T12:24:47","2020-04-14T05:28:28.000+0000","2020-05-15T09:47:05.649+0000","https://www.inaturalist.org/observations/1924457","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Mark Rosenstein","1924457","maractwin","2015-08-16 12:24:47","iNaturalist research-grade observations","Karang Asem, Bali, Indonesia","1802603848","Observations","http://www.inaturalist.org/observations/1924457","132688","Mark Rosenstein","1924457","http://www.inaturalist.org/observations/1924457","iNaturalist","© Mark Rosenstein some rights reserved","05:24:47Z","3660091","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","1802604143","Amphiprion ocellaris Cuvier, 1830",-8.1728,119.122467,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:09.567+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2015-09-25T17:14:29",NA,"Nusa Tenggara Barat",2015,8,23,"2015-08-23T11:37:59","2020-04-14T05:27:28.000+0000","2020-05-15T09:47:09.567+0000","https://www.inaturalist.org/observations/1998088","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Mark Rosenstein","1998088","maractwin","2015-08-23 11:37:59","iNaturalist research-grade observations","Bima, Nusa Tenggara Barat, Indonesia","1802604143","Observations","http://www.inaturalist.org/observations/1998088","132688","Mark Rosenstein","1998088","http://www.inaturalist.org/observations/1998088","iNaturalist","© Mark Rosenstein some rights reserved","15:37:59Z","3801415","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
