Column,scientificName,decimalLatitude,decimalLongitude
13726,Aetobatus narinari,25.355,-80.152483
13727,Aetobatus narinari,25.517067,-80.112617
13728,Aetobatus narinari,25.3552,-80.152217
13729,Aetobatus narinari,25.346617,-80.1504
13730,Aetobatus narinari,25.559233,-80.10415
13731,Aetobatus narinari,25.347083,-80.150117
13732,Aetobatus narinari,25.5359,-80.115017
13733,Aetobatus narinari,25.5359,-80.115017
13734,Aetobatus narinari,25.559483,-80.104217
13735,Aetobatus narinari,25.539317,-80.1131
13736,Aetobatus narinari,25.538933,-80.113133
13737,Aetobatus narinari,25.351083,-80.144267
13738,Aetobatus narinari,25.353083,-80.143267
13739,Aetobatus narinari,25.409717,-80.128217
13740,Aetobatus narinari,25.352983,-80.14325
13741,Aetobatus narinari,25.370883,-80.138633
13742,Aetobatus narinari,25.371283,-80.138683
13743,Aetobatus narinari,25.531767,-80.1033
13744,Aetobatus narinari,25.532017,-80.103583
13745,Aetobatus narinari,25.351083,-80.144267
13746,Aetobatus narinari,25.40935,-80.128433
13747,Aetobatus narinari,25.499117,-80.10375
13748,Aetobatus narinari,25.48995,-80.104883
13749,Aetobatus narinari,25.498967,-80.103817
13750,Aetobatus narinari,25.48995,-80.104883
13751,Aetobatus narinari,25.312017,-80.152433
13752,Aetobatus narinari,24.505367,-81.7209
13753,Aetobatus narinari,24.555233,-81.68255
13754,Aetobatus narinari,24.506117,-81.709683
13755,Aetobatus narinari,24.551667,-81.690417
13756,Aetobatus narinari,24.505367,-81.7209
13757,Aetobatus narinari,24.5255,-81.690667
13758,Aetobatus narinari,24.505683,-81.710317
13759,Aetobatus narinari,24.499667,-81.702133
13760,Aetobatus narinari,24.499683,-81.70215
13761,Aetobatus narinari,24.498867,-81.694067
13762,Aetobatus narinari,24.498883,-81.694117
13763,Aetobatus narinari,24.494333,-81.658233
13764,Aetobatus narinari,24.494333,-81.656167
13765,Aetobatus narinari,24.49445,-81.6582
13766,Aetobatus narinari,24.494383,-81.65675
13767,Aetobatus narinari,24.48555,-81.699367
13768,Aetobatus narinari,24.48555,-81.699617
13769,Aetobatus narinari,25.312033,-80.152433
13770,Aetobatus narinari,24.492683,-81.6603
13771,Aetobatus narinari,24.492633,-81.660317
13772,Aetobatus narinari,24.5553,-81.6826
13773,Aetobatus narinari,24.49235,-81.658283
13774,Aetobatus narinari,24.49215,-81.65845
13775,Aetobatus narinari,24.4807,-81.711817
13776,Aetobatus narinari,24.551633,-81.690417
13777,Aetobatus narinari,24.505683,-81.7103
13778,Aetobatus narinari,24.5066,-81.7097
13779,Aetobatus narinari,24.480733,-81.711817
13780,Aetobatus narinari,24.4818,-81.70575
13781,Aetobatus narinari,24.48195,-81.7058
13782,Aetobatus narinari,24.525833,-81.691067
13783,Aetobatus narinari,24.48525,-81.705717
13784,Aetobatus narinari,24.4851,-81.701517
13785,Aetobatus narinari,24.485067,-81.70195
13786,Aetobatus narinari,24.485183,-81.70565
13787,Aetobatus narinari,24.933717,-80.55105
13788,Aetobatus narinari,24.93525,-80.547933
13789,Aetobatus narinari,24.481533,-81.699283
13790,Aetobatus narinari,24.481333,-81.699767
13791,Aetobatus narinari,24.93455,-80.547267
13792,Aetobatus narinari,24.900717,-80.617033
13793,Aetobatus narinari,24.90485,-80.61565
13794,Aetobatus narinari,24.478267,-81.7095
13795,Aetobatus narinari,24.486767,-81.70005
13796,Aetobatus narinari,24.47835,-81.709833
13797,Aetobatus narinari,24.48675,-81.699717
13798,Aetobatus narinari,24.920033,-80.504067
13799,Aetobatus narinari,24.93525,-80.547933
13800,Aetobatus narinari,24.900083,-80.566917
13801,Aetobatus narinari,24.851383,-80.615833
13802,Aetobatus narinari,24.933717,-80.55105
13803,Aetobatus narinari,24.93385,-80.54925
13804,Aetobatus narinari,24.93385,-80.54925
13805,Aetobatus narinari,24.905733,-80.618
13806,Aetobatus narinari,24.93465,-80.546917
13807,Aetobatus narinari,24.926467,-80.50325
13808,Aetobatus narinari,24.850917,-80.6158
13809,Aetobatus narinari,24.905667,-80.618183
13810,Aetobatus narinari,24.90395,-80.6165
13811,Aetobatus narinari,24.904867,-80.6156
13812,Aetobatus narinari,24.90395,-80.616483
13813,Aetobatus narinari,24.900533,-80.567067
13814,Aetobatus narinari,24.841317,-80.622517
13815,Aetobatus narinari,24.900383,-80.617
13816,Aetobatus narinari,24.922983,-80.503983
13817,Aetobatus narinari,24.921283,-80.50405
13818,Aetobatus narinari,24.921417,-80.504267
13819,Aetobatus narinari,24.92595,-80.50365
13820,Aetobatus narinari,24.92295,-80.50365
13821,Aetobatus narinari,25.208667,-80.221733
13822,Aetobatus narinari,25.234317,-80.215433
13823,Aetobatus narinari,25.20855,-80.221917
13824,Aetobatus narinari,25.2102,-80.220583
13825,Aetobatus narinari,25.210067,-80.220483
13826,Aetobatus narinari,25.2133,-80.212583
13827,Aetobatus narinari,25.230433,-80.210533
13828,Aetobatus narinari,25.230767,-80.207183
13829,Aetobatus narinari,25.2129,-80.212533
13830,Aetobatus narinari,25.2306,-80.21095
13831,Aetobatus narinari,25.23275,-80.209867
13832,Aetobatus narinari,25.232767,-80.209233
13833,Aetobatus narinari,25.217717,-80.21425
13834,Aetobatus narinari,24.920367,-80.503933
13835,Aetobatus narinari,24.71915,-80.842617
13836,Aetobatus narinari,24.841317,-80.622517
13837,Aetobatus narinari,25.2342,-80.215117
13838,Aetobatus narinari,25.219583,-80.231467
13839,Aetobatus narinari,25.2217,-80.215133
13840,Aetobatus narinari,25.222,-80.214967
13841,Aetobatus narinari,25.231717,-80.25065
13842,Aetobatus narinari,25.231583,-80.250733
13843,Aetobatus narinari,25.219583,-80.231467
13844,Aetobatus narinari,25.230767,-80.206733
13845,Aetobatus narinari,25.468967,-80.137917
13846,Aetobatus narinari,25.217433,-80.214083
13847,Aetobatus narinari,25.216467,-80.22085
13848,Aetobatus narinari,25.215767,-80.221617
13849,Aetobatus narinari,24.719267,-80.842717
13850,Aetobatus narinari,25.46895,-80.137817
13851,Aetobatus narinari,25.46615,-80.130817
13852,Aetobatus narinari,25.38775,-80.153767
13853,Aetobatus narinari,25.466117,-80.13095
13854,Aetobatus narinari,25.387733,-80.1537
13855,Aetobatus narinari,24.658417,-82.93815
13856,Aetobatus narinari,24.658567,-82.9382
13857,Aetobatus narinari,24.6638,-82.933317
13858,Aetobatus narinari,24.663833,-82.933367
13859,Aetobatus narinari,24.682717,-82.926
13860,Aetobatus narinari,24.682767,-82.92615
13861,Aetobatus narinari,24.669083,-82.927683
13862,Aetobatus narinari,24.680417,-82.923333
13863,Aetobatus narinari,24.668883,-82.9277
13864,Aetobatus narinari,24.680417,-82.923283
13865,Aetobatus narinari,24.666217,-82.930033
13866,Aetobatus narinari,24.666333,-82.930033
13867,Aetobatus narinari,24.683383,-82.915667
13868,Aetobatus narinari,24.632833,-82.9034
13869,Aetobatus narinari,24.669967,-82.9277
13870,Aetobatus narinari,24.66985,-82.9275
13871,Aetobatus narinari,24.632633,-82.903583
13872,Aetobatus narinari,24.683383,-82.915667
13873,Aetobatus narinari,24.721133,-82.873767
13874,Aetobatus narinari,24.721133,-82.873767
13875,Aetobatus narinari,24.670617,-82.892333
13876,Aetobatus narinari,24.670767,-82.8923
13877,Aetobatus narinari,24.6569,-82.9455
13878,Aetobatus narinari,24.656767,-82.945517
13879,Aetobatus narinari,24.712767,-82.84895
13880,Aetobatus narinari,24.712767,-82.84895
13881,Aetobatus narinari,24.710417,-82.80815
13882,Aetobatus narinari,24.710417,-82.80815
13883,Aetobatus narinari,24.673983,-82.889367
13884,Aetobatus narinari,24.686633,-82.907533
13885,Aetobatus narinari,24.674067,-82.889317
13886,Aetobatus narinari,24.686633,-82.907533
13887,Aetobatus narinari,24.686517,-82.907267
13888,Aetobatus narinari,24.686633,-82.89975
13889,Aetobatus narinari,24.68685,-82.899867
13890,Aetobatus narinari,24.632183,-82.90485
13891,Aetobatus narinari,24.632167,-82.9047
13892,Aetobatus narinari,24.712017,-82.81125
13893,Aetobatus narinari,24.712183,-82.811367
13894,Aetobatus narinari,24.663583,-82.892617
13895,Aetobatus narinari,24.663817,-82.8928
13896,Aetobatus narinari,24.661317,-82.892183
13897,Aetobatus narinari,24.66185,-82.892433
13898,Aetobatus narinari,24.658417,-82.943433
13899,Aetobatus narinari,24.658217,-82.943367
13900,Aetobatus narinari,24.6603,-82.938033
13901,Aetobatus narinari,24.660217,-82.937867
13902,Aetobatus narinari,24.68635,-82.903817
13903,Aetobatus narinari,24.68215,-82.904817
13904,Aetobatus narinari,24.686217,-82.90395
13905,Aetobatus narinari,24.682333,-82.904933
13906,Aetobatus narinari,24.706433,-82.87525
13907,Aetobatus narinari,24.720017,-82.876583
13908,Aetobatus narinari,24.71985,-82.876517
13909,Aetobatus narinari,24.706467,-82.875317
13910,Aetobatus narinari,24.7201,-82.870733
13911,Aetobatus narinari,24.719967,-82.8707
13912,Aetobatus narinari,24.662483,-82.9348
13913,Aetobatus narinari,24.7152,-82.852017
13914,Aetobatus narinari,24.711767,-82.871667
13915,Aetobatus narinari,24.656483,-82.949317
13916,Aetobatus narinari,24.715333,-82.8519
13917,Aetobatus narinari,24.684217,-82.926633
13918,Aetobatus narinari,24.685233,-82.920383
13919,Aetobatus narinari,24.685233,-82.920033
13920,Aetobatus narinari,24.7023,-82.87305
13921,Aetobatus narinari,24.7023,-82.87305
13922,Aetobatus narinari,24.6624,-82.934867
13923,Aetobatus narinari,24.6841,-82.9266
13924,Aetobatus narinari,24.711767,-82.871667
13925,Aetobatus narinari,24.656533,-82.94925
13926,Forcipiger flavissimus,23.680822,-166.261822
13927,Forcipiger flavissimus,23.861641,-166.349385
13928,Forcipiger flavissimus,23.684886,-166.237802
13929,Forcipiger flavissimus,23.673544,-166.246153
13930,Forcipiger flavissimus,28.44236,-178.294592
13931,Forcipiger flavissimus,28.401504,-178.36142
13932,Forcipiger flavissimus,28.384691,-178.33441
13933,Forcipiger flavissimus,25.978579,-174.020772
13934,Forcipiger flavissimus,25.92496,-173.919022
13935,Forcipiger flavissimus,25.92496,-173.919022
13936,Forcipiger flavissimus,25.989067,-174.015025
13937,Forcipiger flavissimus,26.086469,-173.935375
13938,Forcipiger flavissimus,26.036511,-173.890859
13939,Forcipiger flavissimus,27.783492,-175.929693
13940,Forcipiger flavissimus,27.818714,-175.754687
13941,Amphiprion ocellaris,4.173166,118.644032
13942,Amphiprion ocellaris,4.173166,118.644032
13943,Amphiprion ocellaris,4.173166,118.644032
13944,Amphiprion ocellaris,4.173166,118.644032
13945,Aetobatus narinari,20.7003,-105.564
13946,Amphiprion ocellaris,2.88371,103.92
13947,Amphiprion ocellaris,2.81192,104.133
13948,Paracanthurus hepatus,25.8215,-77.9317
13949,Paracanthurus hepatus,25.8215,-77.9317
13950,Hippocampus kuda,-22.9685,-41.9942
13951,Amphiprion ocellaris,5.92072,102.726
13952,Aetobatus narinari,-24.3186,-46.1784
13953,Amphiprion ocellaris,-8.27535,115.593
13954,Aetobatus narinari,-16.4935,-151.71
13955,Opisthoteuthis californiana,27.9647,34.4161
13956,Forcipiger flavissimus,-8.48755,125.83143
13957,Forcipiger flavissimus,-8.48755,125.83143
13958,Amphiprion ocellaris,2.88732,104.066
13959,Amphiprion ocellaris,2.93466,104.098
13960,Amphiprion ocellaris,4.21048,101.976
13961,Forcipiger flavissimus,-22.023733,152.1958
13962,Forcipiger flavissimus,-22.0018,152.668567
13963,Forcipiger flavissimus,-15.932,-173.7755
13964,Forcipiger flavissimus,-18.0308,-174.33
13965,Forcipiger flavissimus,-19.9579,-174.4982
13966,Forcipiger flavissimus,-19.9579,-174.4982
13967,Forcipiger flavissimus,-21.1097,-174.9793
13968,Forcipiger flavissimus,-21.1097,-174.9793
13969,Amphiprion ocellaris,-8.2773,115.5945
13970,Amphiprion ocellaris,-8.2773,115.5945
13971,Amphiprion ocellaris,-8.2773,115.5945
13972,Amphiprion ocellaris,-8.2778,115.5946
13973,Paracanthurus hepatus,-8.2773,115.5945
13974,Forcipiger flavissimus,-8.279,115.5965
13975,Forcipiger flavissimus,-19.297,152.2352
13976,Forcipiger flavissimus,-19.297,152.2352
13977,Forcipiger flavissimus,-19.2303,152.3259
13978,Forcipiger flavissimus,-19.2303,152.3259
13979,Forcipiger flavissimus,-19.258,152.3418
13980,Forcipiger flavissimus,-19.258,152.3418
13981,Forcipiger flavissimus,-19.0953,152.3871
13982,Forcipiger flavissimus,-19.1254,152.3881
13983,Forcipiger flavissimus,-19.0953,152.3871
13984,Forcipiger flavissimus,-19.0953,152.3871
13985,Forcipiger flavissimus,-19.0953,152.3871
13986,Forcipiger flavissimus,-19.2844,152.212
13987,Forcipiger flavissimus,-19.2848,152.2208
13988,Forcipiger flavissimus,-19.2303,152.3259
13989,Aetobatus narinari,-21.31902,35.50786
13990,Aetobatus narinari,24.578133,-81.439183
13991,Aetobatus narinari,24.578383,-81.438833
13992,Aetobatus narinari,24.541183,-81.434
13993,Aetobatus narinari,24.551133,-81.378767
13994,Aetobatus narinari,24.55045,-81.375883
13995,Aetobatus narinari,24.551567,-81.38055
13996,Aetobatus narinari,24.55125,-81.379183
13997,Aetobatus narinari,24.551267,-81.38095
13998,Aetobatus narinari,24.541633,-81.433833
13999,Aetobatus narinari,24.550817,-81.376133
14000,Aetobatus narinari,24.697083,-81.038217
14001,Aetobatus narinari,24.697083,-81.038217
14002,Aetobatus narinari,24.685567,-81.044333
14003,Aetobatus narinari,24.685567,-81.044333
14004,Aetobatus narinari,24.774233,-80.779067
14005,Aetobatus narinari,24.774417,-80.779317
14006,Aetobatus narinari,24.625917,-81.145617
14007,Aetobatus narinari,24.625917,-81.145617
14008,Aetobatus narinari,24.620083,-81.181033
14009,Aetobatus narinari,24.589367,-81.248517
14010,Aetobatus narinari,24.589367,-81.248517
14011,Aetobatus narinari,24.620083,-81.181033
14012,Aetobatus narinari,24.609333,-81.173033
14013,Aetobatus narinari,24.609333,-81.173033
14014,Aetobatus narinari,24.760583,-80.759617
14015,Aetobatus narinari,24.760933,-80.759983
14016,Aetobatus narinari,24.751883,-80.759817
14017,Aetobatus narinari,24.751683,-80.759633
14018,Aetobatus narinari,24.7658,-80.736567
14019,Aetobatus narinari,24.765783,-80.736267
14020,Aetobatus narinari,25.152867,-80.268867
14021,Aetobatus narinari,25.097217,-80.3207
14022,Aetobatus narinari,25.1527,-80.26375
14023,Aetobatus narinari,25.200967,-80.260783
14024,Aetobatus narinari,25.152867,-80.268867
14025,Aetobatus narinari,25.1527,-80.26375
14026,Aetobatus narinari,25.098083,-80.32085
14027,Aetobatus narinari,25.20115,-80.260717
14028,Aetobatus narinari,25.188667,-80.2497
14029,Aetobatus narinari,25.189033,-80.2492
14030,Aetobatus narinari,25.147883,-80.292733
14031,Aetobatus narinari,25.155267,-80.287017
14032,Aetobatus narinari,25.13005,-80.29535
14033,Aetobatus narinari,25.147783,-80.293183
14034,Aetobatus narinari,25.1644,-80.282017
14035,Aetobatus narinari,25.155283,-80.2872
14036,Aetobatus narinari,25.164517,-80.28245
14037,Aetobatus narinari,25.13005,-80.29535
14038,Aetobatus narinari,25.172567,-80.2524
14039,Aetobatus narinari,25.172317,-80.252517
14040,Aetobatus narinari,25.080433,-80.3263
14041,Aetobatus narinari,25.189167,-80.258833
14042,Aetobatus narinari,25.18925,-80.259067
14043,Aetobatus narinari,25.081,-80.326217
14044,Aetobatus narinari,25.142583,-80.253583
14045,Aetobatus narinari,25.199817,-80.224533
14046,Aetobatus narinari,25.142583,-80.253583
14047,Aetobatus narinari,25.200133,-80.22485
14048,Aetobatus narinari,25.104483,-80.296
14049,Aetobatus narinari,25.105183,-80.295633
14050,Aetobatus narinari,25.15475,-80.256567
14051,Aetobatus narinari,25.155,-80.256567
14052,Aetobatus narinari,25.176333,-80.2485
14053,Aetobatus narinari,25.176433,-80.2488
14054,Aetobatus narinari,25.75155,-80.1073
14055,Aetobatus narinari,25.75155,-80.1073
14056,Aetobatus narinari,25.711717,-80.098233
14057,Aetobatus narinari,25.711717,-80.098233
14058,Aetobatus narinari,25.6993,-80.100767
14059,Aetobatus narinari,25.6993,-80.100767
14060,Aetobatus narinari,25.683633,-80.097117
14061,Aetobatus narinari,25.683633,-80.097117
14062,Aetobatus narinari,25.692417,-80.089667
14063,Aetobatus narinari,25.697567,-80.090083
14064,Aetobatus narinari,25.692417,-80.089667
14065,Aetobatus narinari,25.697567,-80.090083
14066,Aetobatus narinari,25.6859,-80.093317
14067,Aetobatus narinari,25.6859,-80.093317
14068,Aetobatus narinari,25.7183,-80.089883
14069,Aetobatus narinari,24.566917,-81.388533
14070,Aetobatus narinari,24.568617,-81.383667
14071,Aetobatus narinari,24.56885,-81.3841
14072,Aetobatus narinari,24.549467,-81.403817
14073,Aetobatus narinari,24.549467,-81.403817
14074,Aetobatus narinari,24.545383,-81.4062
14075,Aetobatus narinari,24.545383,-81.4062
14076,Aetobatus narinari,24.54705,-81.400517
14077,Aetobatus narinari,25.74925,-80.0918
14078,Aetobatus narinari,25.74945,-80.091817
14079,Aetobatus narinari,24.54705,-81.400517
14080,Aetobatus narinari,25.7183,-80.089883
14081,Aetobatus narinari,24.567533,-81.388233
14082,Aetobatus narinari,24.565283,-81.391883
14083,Aetobatus narinari,24.565333,-81.391967
14084,Aetobatus narinari,24.7665,-80.753733
14085,Aetobatus narinari,24.764917,-80.753217
14086,Aetobatus narinari,24.765017,-80.753283
14087,Aetobatus narinari,24.766733,-80.75365
14088,Aetobatus narinari,24.762567,-80.75965
14089,Aetobatus narinari,25.115667,-80.342883
14090,Aetobatus narinari,25.10585,-80.308
14091,Aetobatus narinari,25.105533,-80.30815
14092,Aetobatus narinari,25.124533,-80.294217
14093,Aetobatus narinari,25.111167,-80.304967
14094,Aetobatus narinari,25.110033,-80.3036
14095,Aetobatus narinari,25.142017,-80.25855
14096,Aetobatus narinari,25.147367,-80.25465
14097,Aetobatus narinari,25.1501,-80.259433
14098,Aetobatus narinari,24.701217,-80.965133
14099,Aetobatus narinari,24.660267,-81.018883
14100,Aetobatus narinari,24.607267,-81.18325
14101,Aetobatus narinari,24.762367,-80.759967
14102,Aetobatus narinari,24.689733,-81.03055
14103,Aetobatus narinari,24.689733,-81.03055
14104,Aetobatus narinari,24.618517,-81.131567
14105,Aetobatus narinari,24.768767,-80.749733
14106,Aetobatus narinari,24.768467,-80.7496
14107,Aetobatus narinari,25.124617,-80.2938
14108,Aetobatus narinari,25.12515,-80.298483
14109,Aetobatus narinari,25.12515,-80.298483
14110,Aetobatus narinari,25.10995,-80.303917
14111,Aetobatus narinari,25.115667,-80.342883
14112,Aetobatus narinari,24.618517,-81.131567
14113,Aetobatus narinari,25.120383,-80.2977
14114,Aetobatus narinari,25.120083,-80.297533
14115,Aetobatus narinari,25.11095,-80.305
14116,Aetobatus narinari,25.113733,-80.303017
14117,Aetobatus narinari,25.113717,-80.3035
14118,Aetobatus narinari,25.142017,-80.25855
14119,Aetobatus narinari,25.147367,-80.25465
14120,Aetobatus narinari,24.609567,-81.141817
14121,Aetobatus narinari,24.681967,-80.970817
14122,Aetobatus narinari,24.681967,-80.970817
14123,Aetobatus narinari,24.684283,-80.96935
14124,Aetobatus narinari,25.148033,-80.2633
14125,Aetobatus narinari,25.149783,-80.259717
14126,Aetobatus narinari,25.148033,-80.2633
14127,Aetobatus narinari,24.6593,-81.006467
14128,Aetobatus narinari,24.660267,-81.018883
14129,Aetobatus narinari,24.6593,-81.006467
14130,Aetobatus narinari,24.609567,-81.141817
14131,Aetobatus narinari,24.701217,-80.965133
14132,Aetobatus narinari,24.607267,-81.18325
14133,Aetobatus narinari,24.684283,-80.96935
14134,Forcipiger flavissimus,20.897984,-156.860439
14135,Forcipiger flavissimus,20.767718,-156.827271
14136,Forcipiger flavissimus,20.834335,-156.80704
14137,Forcipiger flavissimus,20.794377,-156.991359
14138,Forcipiger flavissimus,20.851342,-156.817592
14139,Forcipiger flavissimus,20.851342,-156.817592
14140,Forcipiger flavissimus,20.730682,-156.892778
14141,Forcipiger flavissimus,20.730682,-156.892778
14142,Forcipiger flavissimus,20.730682,-156.892778
14143,Forcipiger flavissimus,20.88338,-156.183637
14144,Forcipiger flavissimus,20.8877,-156.187316
14145,Forcipiger flavissimus,20.900178,-156.200582
14146,Forcipiger flavissimus,20.900178,-156.200582
14147,Forcipiger flavissimus,20.803517,-156.022355
14148,Forcipiger flavissimus,20.70394,-156.450615
14149,Forcipiger flavissimus,20.70394,-156.450615
14150,Forcipiger flavissimus,20.70394,-156.450615
14151,Forcipiger flavissimus,20.80272,-156.599765
14152,Forcipiger flavissimus,20.724666,-156.463878
14153,Forcipiger flavissimus,20.718043,-156.455051
14154,Forcipiger flavissimus,20.631275,-156.493242
14155,Forcipiger flavissimus,20.700142,-156.451536
14156,Forcipiger flavissimus,20.631275,-156.493242
14157,Forcipiger flavissimus,20.636586,-156.453753
14158,Forcipiger flavissimus,20.722699,-156.457215
14159,Forcipiger flavissimus,20.855966,-156.127737
14160,Forcipiger flavissimus,20.865962,-156.14879
14161,Forcipiger flavissimus,20.7604,-156.478181
14162,Forcipiger flavissimus,21.016388,-156.563809
14163,Forcipiger flavissimus,20.722699,-156.457215
14164,Forcipiger flavissimus,21.016388,-156.563809
14165,Forcipiger flavissimus,21.032919,-156.60307
14166,Forcipiger flavissimus,21.590647,-158.226536
14167,Forcipiger flavissimus,21.58329,-158.263915
14168,Forcipiger flavissimus,21.614976,-158.107803
14169,Forcipiger flavissimus,21.180484,-156.801979
14170,Forcipiger flavissimus,21.188774,-156.947949
14171,Forcipiger flavissimus,21.168581,-156.907303
14172,Forcipiger flavissimus,21.168581,-156.907303
14173,Forcipiger flavissimus,21.168581,-156.907303
14174,Forcipiger flavissimus,21.077685,-157.043607
14175,Forcipiger flavissimus,21.044575,-156.931541
14176,Forcipiger flavissimus,21.048694,-156.947523
14177,Forcipiger flavissimus,21.080504,-157.040252
14178,Forcipiger flavissimus,21.044575,-156.931541
14179,Forcipiger flavissimus,21.077685,-157.043607
14180,Forcipiger flavissimus,21.058262,-156.969583
14181,Forcipiger flavissimus,21.171048,-156.913246
14182,Forcipiger flavissimus,21.571822,-158.291273
14183,Forcipiger flavissimus,21.061464,-156.983721
14184,Forcipiger flavissimus,21.49505,-158.232424
14185,Forcipiger flavissimus,21.704479,-158.023389
14186,Forcipiger flavissimus,21.571822,-158.291273
14187,Amphiprion ocellaris,-8.27622,115.594
14188,Amphiprion ocellaris,-8.33498,116.032
14189,Amphiprion ocellaris,5.92107,102.725
14190,Amphiprion ocellaris,2.91235,104.116
14191,Forcipiger flavissimus,10.1087,99.8089
14192,Aetobatus narinari,1.38367,-91.8111
14193,Amphiprion ocellaris,1.329517,103.6307
14194,Forcipiger flavissimus,-14.5264,145.585
14195,Forcipiger flavissimus,-14.57385,145.62085
14196,Forcipiger flavissimus,-14.627867,145.645333
14197,Forcipiger flavissimus,-14.631567,145.652683
14198,Forcipiger flavissimus,-14.529133,145.588333
14199,Forcipiger flavissimus,-14.6296,145.64945
14200,Paracanthurus hepatus,-14.523517,145.581983
14201,Forcipiger flavissimus,-14.570117,145.618267
14202,Forcipiger flavissimus,-14.523517,145.581983
14203,Forcipiger flavissimus,-14.578917,145.624317
14204,Paracanthurus hepatus,-14.529133,145.588333
14205,Forcipiger flavissimus,-16.9219,149.2
14206,Forcipiger flavissimus,-16.9219,149.2
14207,Forcipiger flavissimus,-16.9478,149.1826
14208,Forcipiger flavissimus,-16.9478,149.1826
14209,Forcipiger flavissimus,-16.9365,149.197
14210,Forcipiger flavissimus,-16.9301,149.1933
14211,Forcipiger flavissimus,-16.9225,150.0114
14212,Forcipiger flavissimus,-16.9613,149.9055
14213,Forcipiger flavissimus,-16.9365,149.197
14214,Forcipiger flavissimus,-16.9365,149.197
14215,Forcipiger flavissimus,-16.9301,149.1933
14216,Forcipiger flavissimus,-16.9225,150.0114
14217,Forcipiger flavissimus,-16.9225,150.0114
14218,Aetobatus narinari,-22.13317,35.39292
14219,Aetobatus narinari,-21.31902,35.50786
14220,Aetobatus narinari,24.47365,-81.951967
14221,Aetobatus narinari,24.47365,-81.951967
14222,Aetobatus narinari,24.567017,-81.463567
14223,Aetobatus narinari,24.567017,-81.463567
14224,Aetobatus narinari,24.47675,-81.88705
14225,Aetobatus narinari,24.58,-81.454933
14226,Aetobatus narinari,24.482417,-81.859783
14227,Aetobatus narinari,24.482417,-81.859783
14228,Aetobatus narinari,24.58,-81.454933
14229,Aetobatus narinari,24.47675,-81.88705
14230,Aetobatus narinari,24.480283,-81.8789
14231,Aetobatus narinari,24.480283,-81.8789
14232,Aetobatus narinari,24.479833,-81.872567
14233,Aetobatus narinari,24.479833,-81.872567
14234,Aetobatus narinari,24.46635,-81.831683
14235,Aetobatus narinari,24.4663,-81.831583
14236,Aetobatus narinari,24.464283,-81.835817
14237,Aetobatus narinari,24.4644,-81.83555
14238,Aetobatus narinari,24.51085,-81.569367
14239,Aetobatus narinari,24.51115,-81.572167
14240,Aetobatus narinari,24.511233,-81.5677
14241,Aetobatus narinari,24.51085,-81.569367
14242,Aetobatus narinari,24.51115,-81.572167
14243,Aetobatus narinari,24.511233,-81.5677
14244,Aetobatus narinari,24.475067,-81.829483
14245,Aetobatus narinari,24.475067,-81.829483
14246,Aetobatus narinari,24.475267,-81.821917
14247,Aetobatus narinari,24.475267,-81.821917
14248,Aetobatus narinari,24.54835,-81.4475
14249,Aetobatus narinari,24.54835,-81.4475
14250,Aetobatus narinari,24.4646,-81.8221
14251,Aetobatus narinari,24.462717,-81.836067
14252,Aetobatus narinari,24.464,-81.8223
14253,Aetobatus narinari,24.462783,-81.836533
14254,Aetobatus narinari,24.509083,-81.56385
14255,Aetobatus narinari,24.509083,-81.56385
14256,Aetobatus narinari,25.590667,-80.09695
14257,Aetobatus narinari,25.590667,-80.09695
14258,Aetobatus narinari,25.540633,-80.1002
14259,Aetobatus narinari,25.540633,-80.1002
14260,Aetobatus narinari,25.574617,-80.097983
14261,Aetobatus narinari,25.574617,-80.097983
14262,Aetobatus narinari,25.650833,-80.09455
14263,Aetobatus narinari,25.6124,-80.094667
14264,Aetobatus narinari,25.612683,-80.09455
14265,Aetobatus narinari,25.650833,-80.09455
14266,Aetobatus narinari,25.609183,-80.092833
14267,Aetobatus narinari,25.558533,-80.09375
14268,Aetobatus narinari,25.558533,-80.09375
14269,Aetobatus narinari,25.609183,-80.092833
14270,Aetobatus narinari,24.616167,-81.391517
14271,Aetobatus narinari,24.616167,-81.391517
14272,Aetobatus narinari,24.462533,-81.83965
14273,Aetobatus narinari,24.462667,-81.839417
14274,Aetobatus narinari,24.460433,-81.842117
14275,Aetobatus narinari,24.460383,-81.841733
14276,Aetobatus narinari,24.460533,-81.847417
14277,Aetobatus narinari,24.460533,-81.847417
14278,Aetobatus narinari,24.460633,-81.846083
14279,Aetobatus narinari,24.460633,-81.846083
14280,Aetobatus narinari,24.578667,-81.4423
14281,Aetobatus narinari,24.550583,-81.445317
14282,Aetobatus narinari,24.578667,-81.4423
14283,Aetobatus narinari,24.550583,-81.445317
14284,Aetobatus narinari,24.548967,-81.4435
14285,Aetobatus narinari,24.56535,-81.394533
14286,Aetobatus narinari,24.565233,-81.394533
14287,Aetobatus narinari,24.565283,-81.394617
14288,Aetobatus narinari,24.548967,-81.4435
14289,Aetobatus narinari,24.565233,-81.394317
14290,Amphiprion ocellaris,4.249658,118.632125
14291,Aetobatus narinari,27.64,-81.77
14292,Aetobatus narinari,27.64,-81.77
14293,Aetobatus narinari,27.64,-81.77
14294,Aetobatus narinari,27.64,-81.77
14295,Aetobatus narinari,27.64,-81.77
14296,Aetobatus narinari,27.64,-81.77
14297,Aetobatus narinari,27.64,-81.77
14298,Aetobatus narinari,27.64,-81.77
